hub_id,lat,lon
237,32.783681,-96.7543905
238,32.78144125,-96.72419875
239,32.76297725,-96.66606999999999
240,32.763417625,-96.6720785
241,32.770383230769234,-96.68271030769232
242,32.7634615,-96.67891225
243,32.770788333333336,-96.68946833333332
244,32.77370030434783,-96.70464456521741
245,32.77416,-96.7180265
246,32.71860554545455,-96.80438554545454
247,32.733146500000004,-96.80005750000001
248,32.739227,-96.79852500000001
249,32.7412365,-96.798439
250,32.74580233333333,-96.7991731111111
251,32.7359365,-96.79932825
252,32.7268254,-96.7997031
253,32.7020375,-96.75778600000001
254,32.699399285714286,-96.76092228571429
255,32.709827499999996,-96.78275175
256,32.71692214285714,-96.78537628571428
257,32.719401000000005,-96.7959815
258,32.719987,-96.8001545
259,32.717754,-96.77366459999999
260,32.720877,-96.7718635
261,32.7218995,-96.7691955
262,32.719697999999994,-96.76895400000001
263,32.71584775,-96.76979025
264,32.71235014285714,-96.76387564285714
265,32.7073115,-96.76007899999999
266,32.696797571428576,-96.7681867142857
267,32.702183749999996,-96.771243
268,32.700456,-96.77991700000001
269,32.70374573076923,-96.7864128076923
270,32.70966514285714,-96.79531407142858
271,32.831859,-96.8383965
272,32.830314,-96.83656350000001
273,32.82663266666667,-96.83123222222223
274,32.82079176923077,-96.82372992307691
275,32.8164625,-96.81803
276,32.814906,-96.8161495
277,32.8368055,-96.84282099999999
278,32.838534,-96.844213
279,32.8939574,-96.88157720000001
280,32.890086499999995,-96.8772125
281,32.886681333333335,-96.87802566666666
282,32.880857666666664,-96.87749000000001
283,32.83757255555556,-96.86626733333334
284,32.833346,-96.86083383333333
285,32.826116,-96.8565535
286,32.808103,-96.8326015
287,32.8057685,-96.82878550000001
288,32.828062,-96.8566865
289,32.8299535,-96.85799449999999
290,32.9104975,-96.85702916666666
291,32.86700909090909,-96.86524772727272
292,32.85425792857143,-96.87428557142857
293,32.70675258333333,-96.80131091666665
294,32.7204455,-96.78356149999999
295,32.729002,-96.7853765
296,32.73967653333333,-96.78802686666667
297,32.741035749999995,-96.7926985
298,32.750409,-96.80218199999999
299,32.7512282,-96.8066584
300,32.751101600000005,-96.812053
301,32.76346385714286,-96.87104028571427
302,32.75495275,-96.8740945
303,32.749444,-96.82892100000001
304,32.749445,-96.82023050000001
305,32.732416666666666,-96.78520533333334
306,32.725896,-96.78565775
307,32.7147448,-96.7912336
308,32.915653500000005,-96.85598350000001
309,32.800025500000004,-96.8167875
310,32.817758142857144,-96.845457
311,32.909612333333335,-96.864741
312,32.7409956,-96.75349059999999
313,32.74721725,-96.75340175
314,32.7555332,-96.7535163
315,32.760001,-96.75765125
316,32.7632055,-96.76142025
317,32.7662785,-96.76512
318,32.772608,-96.7726215
319,32.778586000000004,-96.7788095
320,32.750548499999994,-96.75336150000001
321,32.7249434,-96.90046579999999
322,32.7204085,-96.896297
323,32.72032621428571,-96.88996214285714
324,32.720565923076926,-96.87497053846154
325,32.720368,-96.86678925
326,32.72031575,-96.84989075
327,32.7203915,-96.844592
328,32.7203995,-96.84206950000001
329,32.721632375,-96.83053662500001
330,32.7204165,-96.82643250000001
331,32.720222,-96.8108905
332,32.730783,-96.7950745
333,32.735569,-96.79156549999999
334,32.7464695,-96.786485
335,32.733129000000005,-96.79323249999999
336,32.720372,-96.8818055
337,32.73986,-96.802604
338,32.694529,-96.901149
339,32.692703375,-96.880016875
340,32.699163,-96.878491
341,32.7015685,-96.8781285
342,32.70812225,-96.87399808333333
343,32.713102500000005,-96.8741705
344,32.7161605,-96.87418775
345,32.73067441176471,-96.87387247058824
346,32.738413666666666,-96.87421766666667
347,32.7437532,-96.8739542
348,32.7571864375,-96.8620165
349,32.76090122222222,-96.85705466666667
